marker	drug	rho	p.value
KDM5C.MUT	CGP_082996_CDK4	-0.002372855	0.967463525
KDM5C.MUT	CGP_60474_CDK_1_2_5_7_9	-0.108812346	0.060645391
KDM5C.MUT	CHIR_99021_GSK3B	0.018581108	0.651858896
KDM5C.MUT	CI_1040_MEK_1_2	0.05196851	0.205571099
KDM5C.MUT	Cisplatin_DNA_crosslinking	-0.049195347	0.229269247
KDM5C.MUT	CMK_Rsk	-0.01864386	0.748575566
KDM5C.MUT	Cyclopamine_SMO	0.064273813	0.271162108
KDM5C.MUT	Cytarabine_Inhibits_DNA_synthesis	0.00829801	0.839393966
KDM5C.MUT	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	0.006440606	0.911841575
KDM5C.MUT	DMOG_Prolyl_4_Hydroxylase	-0.049710496	0.22716308
KDM5C.MUT	Docetaxel_Microtubules	-0.017781451	0.664058264
KDM5C.MUT	Doxorubicin_DNA	-0.025851432	0.532256531
KDM5C.MUT	EHT_1864_Rac_GTPases	-0.00613789	0.881432579
KDM5C.MUT	Elesclomol_Hsp70	-0.007942381	0.84618947
KDM5C.MUT	Embelin_XIAP	-0.024993802	0.54595113
KDM5C.MUT	Epothilone_B_Microtubules	0.006616006	0.873025754
KDM5C.MUT	Erlotinib_EGFR	0.002412155	0.968179304
KDM5C.MUT	Etoposide_not_given	-0.059242363	0.149967291
KDM5C.MUT	FH535_not_given	0.06824288	0.098864775
KDM5C.MUT	FTI_277_Farnesyl_transferase	0.040661255	0.323324813
KDM5C.MUT	GDC_0449_SMO	-0.01695165	0.678840503
KDM5C.MUT	GDC0941_PI3K_class_1	0.043415365	0.292425513
KDM5C.MUT	Gefitinib_EGFR	-0.002015231	0.960744968
KDM5C.MUT	Gemcitabine_not_given	0.032589957	0.431021994
KDM5C.MUT	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	0.030508135	0.599888547
KDM5C.MUT	GSK_1904529A_IGF1R	-0.015682385	0.704804407
KDM5C.MUT	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.00453319	0.912803423
KDM5C.MUT	GSK269962A_ROCK	0.011918045	0.83766591
KDM5C.MUT	GW_441756_Trk_A	-0.016477478	0.687343618
KDM5C.MUT	GW843682X_PLK1	-0.0758863	0.190673917
KDM5C.MUT	Imatinib_BCR_ABL_KIT_PDGFR	-0.000664474	0.990824977
KDM5C.MUT	IPA_3_not_given	-0.00085763	0.983471639
KDM5C.MUT	JNJ_26854165_MDM2	-0.056105293	0.172791294
KDM5C.MUT	JNK_9L_JNK	-0.037403528	0.363634408
KDM5C.MUT	JNK_Inhibitor_VIII_JNK	-0.033429127	0.414111516
KDM5C.MUT	JW_7_52_1_mTOR	-0.017200895	0.767071736
KDM5C.MUT	KIN001_135_IKKe	0.038879026	0.503037247
KDM5C.MUT	KU_55933_ATM_IC50_13_nM_ATR_10_mM	-0.05968941	0.14520789
KDM5C.MUT	Lapatinib_EGFR_ERBB2	0.034893677	0.551218886
KDM5C.MUT	LAQ824_HDAC	0.008453786	0.838188476
KDM5C.MUT	Lenalidomide_TNF_alpha	0.033073498	0.419098175
KDM5C.MUT	LFM_A13_BTK	0.027934249	0.499736494
KDM5C.MUT	Methotrexate_Dihydrofolate_reductase_DHFR	0.016003305	0.695886364
KDM5C.MUT	MG_132_Proteosome	-0.066233068	0.25436682
KDM5C.MUT	Midostaurin_KIT	-0.005308888	0.897437791
KDM5C.MUT	Mitomycin_C_DNA_crosslinker	-0.045944488	0.266822405
KDM5C.MUT	MK_2206_AKT1_2	0.037537765	0.369347171
KDM5C.MUT	MS_275_HDAC	-0.032989948	0.571193156
KDM5C.MUT	Nilotinib_Bcr_Abl	0.014396444	0.72913105
KDM5C.MUT	NSC_87877_SHP1_2	-0.001327222	0.974293045
KDM5C.MUT	NU_7441_DNAPK	0.002382811	0.953670035
KDM5C.MUT	Nutlin_3a_p53_MDM2_interaction	-0.024775488	0.545050499
KDM5C.MUT	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.032577267	0.428842556
KDM5C.MUT	NVP_TAE684_ALK	0.05075302	0.380251002
KDM5C.MUT	Obatoclax_Mesylate_BCL2_family	-0.000980149	0.981110858
KDM5C.MUT	OSI_906_IGF1R	0.000980149	0.981110858
KDM5C.MUT	OSU_03012_PDK1	0.009924009	0.810541293
KDM5C.MUT	PAC_1_Caspase_3_activator	-0.012619419	0.76048522
KDM5C.MUT	Paclitaxel_Microtubules	-0.076898117	0.184810734
KDM5C.MUT	Parthenolide_NFkappaB	0.010108547	0.861814055
KDM5C.MUT	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	0.012251864	0.767257536
KDM5C.MUT	PD_0325901_MEK_1_2	0.028716257	0.485575157
KDM5C.MUT	PD_0332991_Cdk_4_6	-0.012891758	0.757927046
KDM5C.MUT	PD_173074_FGFR1_FGFR3	-0.020033768	0.624600365
KDM5C.MUT	PF_02341066_MET_ALK	0.02771382	0.632003909
KDM5C.MUT	PF_4708671_p70_S6KA	0.053812818	0.191042081
KDM5C.MUT	PF_562271_FAK	-0.080598571	0.049984937
KDM5C.MUT	PHA_665752_MET	-0.03920396	0.497310304
KDM5C.MUT	PLX4720_RAF	-0.031769525	0.437681521
KDM5C.MUT	Pyrimethamine_STAT3	-0.063107023	0.27752307
KDM5C.MUT	QS11_ARFGAP	0.027076618	0.512998457
KDM5C.MUT	Rapamycin_mTOR	0.041069878	0.477784371
KDM5C.MUT	RDEA119_MEK_1_2	0.022200804	0.589822238
KDM5C.MUT	RO_3306_Cdk1	-0.030702638	0.453231687
KDM5C.MUT	Roscovitine_CDK_s	-0.054434136	0.352337615
KDM5C.MUT	S_Trityl_L_cysteine_Eg5	-0.068812792	0.236292402
KDM5C.MUT	Salubrinal_GADD34_PP1C_phosphatase	0.054276233	0.352092279
KDM5C.MUT	SB_216763_GSKa_b	0.082930569	0.04761969
KDM5C.MUT	SB590885_BRAF	0.008687509	0.834482443
KDM5C.MUT	Shikonin_not_given	-0.0027751	0.946280361
KDM5C.MUT	SL_0101_1_RSK_AURKB_PIM3	0.007903045	0.847449558
KDM5C.MUT	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.022161045	0.702726875
KDM5C.MUT	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.009830399	0.865804604
KDM5C.MUT	Temsirolimus_mTOR	0.024419859	0.550838712
KDM5C.MUT	TGX221_PI3K_beta	0.063497779	0.274552867
KDM5C.MUT	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.002940447	0.943374787
KDM5C.MUT	Tipifarnib_Farnesyl_transferase	0.023768615	0.565812283
KDM5C.MUT	TW_37_BCL_2_BCL_XL	-0.083011701	0.043489434
KDM5C.MUT	Vinblastine_Microtubules	-0.019796682	0.628706156
KDM5C.MUT	Vinorelbine_Microtubules	-0.037524185	0.362087732
KDM5C.MUT	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	-0.050617863	0.21606813
KDM5C.MUT	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	-0.031525072	0.587780816
KDM5C.MUT	VX_702_p38_MAPK	0.045639056	0.264747591
KDM5C.MUT	WH_4_023_SRC_family_ABL	0.022711611	0.69619212
KDM5C.MUT	WZ_1_84_BMX	-0.109151326	0.059842587
KDM5C.MUT	X17_AAG_Hsp90	-0.003793376	0.926183765
KDM5C.MUT	X681640_Wee1_Chk1	-0.03832417	0.356885687
KDM5C.MUT	XMD8_85_Erk5	0.038881689	0.505902571
KDM5C.MUT	Z_LLNle_CHO_gamma_secretase	-0.00915244	0.874980919
KDM5C.MUT	ZM_447439_Aurora_B	-0.056988538	0.17049377
KDM6A.MUT	A_443654_AKT1_2_3	-0.104025279	0.072960897
KDM6A.MUT	A_770041_Src_family	-0.059234689	0.30731609
KDM6A.MUT	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	-0.034287958	0.40221424
KDM6A.MUT	ABT_888_PARP1_2	0.027820614	0.496755081
KDM6A.MUT	AG_014699_PARP1_2_	0.021006168	0.609996701
KDM6A.MUT	AICAR_AMPK_agonist	-0.121203391	0.002966832
KDM6A.MUT	AKT_inhibitor_VIII_AKT1_2	-0.001045083	0.979756466
KDM6A.MUT	AMG_706_VEGFR_RET_c_KIT_PDGFR	0.040909435	0.317521515
KDM6A.MUT	AP_24534_Bcr_Abl	-0.036421141	0.376380411
KDM6A.MUT	AS601245_not_given	-0.067875539	0.100698248
KDM6A.MUT	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	-0.012545522	0.759288092
KDM6A.MUT	AUY922_HSP90	-0.044843495	0.278465251
KDM6A.MUT	Axitinib_PDGFR_KIT_VEGFR	-0.010603328	0.795653666
KDM6A.MUT	AZ628_BRAF	-0.014564001	0.802301
KDM6A.MUT	AZD_0530_Src_Abl	-0.100771015	0.080394025
KDM6A.MUT	AZD_2281_PARP1_2	0.019579413	0.632478841
KDM6A.MUT	AZD6244_MEK_1_2	0.014567336	0.727640236
KDM6A.MUT	AZD6482_PI3K_beta	0.010335407	0.804007464
KDM6A.MUT	AZD6482_PI3Kb	0.047080987	0.252730218
KDM6A.MUT	AZD7762_Chk_1_2	-0.089760849	0.028042113
KDM6A.MUT	AZD8055_mTORC1_2	-0.066206005	0.107567608
KDM6A.MUT	BAY_61_3606_spleen_tyrosine_kinase	-0.073713154	0.074582606
KDM6A.MUT	Bexarotene_Retinioic_acid_X_family_agonist	-0.059119117	0.152913171
KDM6A.MUT	BI_2536_PLK1_2_3	-0.139218252	0.015997716
KDM6A.MUT	BIBW2992_EGFR_HER2	-0.056533587	0.16701927
KDM6A.MUT	Bicalutamide_Androgen_receptor	-0.018839575	0.649019717
KDM6A.MUT	BIRB_0796_p38_JNK2	0.037521703	0.359284848
KDM6A.MUT	Bleomycin_not_given	-0.002918807	0.943790822
KDM6A.MUT	BMS_509744_IL2_inducible_T_cell_kinase_ITK	-0.060907985	0.293828035
KDM6A.MUT	BMS_536924_IGF_1R	-0.09470857	0.102157995
KDM6A.MUT	BMS_708163_gamma_secretase_complex	0.035806666	0.38408805
KDM6A.MUT	BMS_754807_IGF1R	-0.004670092	0.910181046
KDM6A.MUT	Bortezomib_Proteasome	-0.007226766	0.901299233
KDM6A.MUT	Bosutinib_SRC_ABL_TEC	-0.053856509	0.188069339
KDM6A.MUT	Bryostatin_1_PRKC	0.007854245	0.849522195
KDM6A.MUT	BX_795_TBK1_PDK1_IKK_AURKB_C	-0.076818591	0.060683825
KDM6A.MUT	Camptothecin_DNA_topoisomerase_I	-0.038266467	0.349820294
KDM6A.MUT	CCT007093_PPM1D	0.046439214	0.258859082
KDM6A.MUT	CCT018159_HSP90	-0.037395292	0.367015742
KDM6A.MUT	CEP_701_FLT3_JAK2_NTRK1_RET	-0.055746211	0.17301834
KDM6A.MUT	CGP_082996_CDK4	-0.026153486	0.652956602
KDM6A.MUT	CGP_60474_CDK_1_2_5_7_9	-0.057941323	0.318834241
KDM6A.MUT	CHIR_99021_GSK3B	-0.049118899	0.232748443
KDM6A.MUT	CI_1040_MEK_1_2	-0.01970752	0.631402477
KDM6A.MUT	Cisplatin_DNA_crosslinking	0.015275092	0.709080912
KDM6A.MUT	CMK_Rsk	-0.113612087	0.050071284
KDM6A.MUT	Cyclopamine_SMO	-0.08499821	0.145301193
KDM6A.MUT	Cytarabine_Inhibits_DNA_synthesis	0.012650506	0.757336636
KDM6A.MUT	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.061977874	0.286227951
KDM6A.MUT	DMOG_Prolyl_4_Hydroxylase	-0.048544103	0.238267594
KDM6A.MUT	Docetaxel_Microtubules	-0.018844529	0.645309892
KDM6A.MUT	Doxorubicin_DNA	0.02128076	0.607174449
KDM6A.MUT	EHT_1864_Rac_GTPases	-0.044875604	0.275256916
KDM6A.MUT	Elesclomol_Hsp70	0.040891053	0.317739193
KDM6A.MUT	Embelin_XIAP	0.029931043	0.469576187
KDM6A.MUT	Epothilone_B_Microtubules	-0.034441927	0.405286202
KDM6A.MUT	Erlotinib_EGFR	-0.141750902	0.018464735
KDM6A.MUT	Etoposide_not_given	0.036003108	0.381886586
KDM6A.MUT	FH535_not_given	0.029771835	0.471943503
KDM6A.MUT	FTI_277_Farnesyl_transferase	0.001567624	0.969638761
KDM6A.MUT	GDC_0449_SMO	-0.019002004	0.642551329
KDM6A.MUT	GDC0941_PI3K_class_1	-0.080045827	0.051979658
KDM6A.MUT	Gefitinib_EGFR	-0.045615308	0.264996542
KDM6A.MUT	Gemcitabine_not_given	0.002122769	0.959104689
KDM6A.MUT	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.051381928	0.376779468
KDM6A.MUT	GSK_1904529A_IGF1R	-0.01300196	0.753456205
KDM6A.MUT	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	-0.047178541	0.25417466
KDM6A.MUT	GSK269962A_ROCK	-0.000921772	0.987357742
KDM6A.MUT	GW_441756_Trk_A	-0.02771563	0.498381393
KDM6A.MUT	GW843682X_PLK1	-0.150931326	0.008951379
KDM6A.MUT	Imatinib_BCR_ABL_KIT_PDGFR	-0.028591613	0.620663693
KDM6A.MUT	IPA_3_not_given	-0.050787249	0.219598536
KDM6A.MUT	JNJ_26854165_MDM2	-0.085592295	0.037345143
KDM6A.MUT	JNK_9L_JNK	-0.027328919	0.506908021
KDM6A.MUT	JNK_Inhibitor_VIII_JNK	-0.004465647	0.913149646
KDM6A.MUT	JW_7_52_1_mTOR	-0.077640948	0.180591512
KDM6A.MUT	KIN001_135_IKKe	0.079602214	0.169794353
KDM6A.MUT	KU_55933_ATM_IC50_13_nM_ATR_10_mM	-0.056646617	0.166882939
KDM6A.MUT	Lapatinib_EGFR_ERBB2	-0.078852741	0.177535071
KDM6A.MUT	LAQ824_HDAC	-0.078860869	0.056402135
KDM6A.MUT	Lenalidomide_TNF_alpha	0.063068808	0.123101036
KDM6A.MUT	LFM_A13_BTK	0.033168266	0.422885748
KDM6A.MUT	Methotrexate_Dihydrofolate_reductase_DHFR	-0.056061162	0.170599711
KDM6A.MUT	MG_132_Proteosome	0.011061267	0.849191289
KDM6A.MUT	Midostaurin_KIT	0.011234642	0.78502118
KDM6A.MUT	Mitomycin_C_DNA_crosslinker	-0.02531402	0.540817571
KDM6A.MUT	MK_2206_AKT1_2	-0.051533321	0.217658434
KDM6A.MUT	MS_275_HDAC	-0.131008301	0.023947182
KDM6A.MUT	Nilotinib_Bcr_Abl	-0.010582214	0.799085451
KDM6A.MUT	NSC_87877_SHP1_2	-0.038772578	0.346326899
KDM6A.MUT	NU_7441_DNAPK	-0.068409303	0.094931637
KDM6A.MUT	Nutlin_3a_p53_MDM2_interaction	0.060568549	0.138700747
KDM6A.MUT	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	-0.024872974	0.545843677
KDM6A.MUT	NVP_TAE684_ALK	-0.104513467	0.070193795
KDM6A.MUT	Obatoclax_Mesylate_BCL2_family	-0.019051852	0.645334254
KDM6A.MUT	OSI_906_IGF1R	-0.005890684	0.886846902
KDM6A.MUT	OSU_03012_PDK1	-0.021386898	0.605382608
KDM6A.MUT	PAC_1_Caspase_3_activator	-0.00615603	0.881786472
KDM6A.MUT	Paclitaxel_Microtubules	-0.114118807	0.048669204
KDM6A.MUT	Parthenolide_NFkappaB	-0.026228379	0.651478558
KDM6A.MUT	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	0.01231206	0.766147165
KDM6A.MUT	PD_0325901_MEK_1_2	-0.002664962	0.948409373
KDM6A.MUT	PD_0332991_Cdk_4_6	-0.013636341	0.744419442
KDM6A.MUT	PD_173074_FGFR1_FGFR3	-0.040960764	0.316914183
KDM6A.MUT	PF_02341066_MET_ALK	-0.059461703	0.303837084
KDM6A.MUT	PF_4708671_p70_S6KA	-0.076709089	0.062151005
KDM6A.MUT	PF_562271_FAK	-0.00214242	0.958514976
KDM6A.MUT	PHA_665752_MET	-0.044906135	0.436839354
KDM6A.MUT	PLX4720_RAF	-0.027409835	0.503134561
KDM6A.MUT	Pyrimethamine_STAT3	-0.04313894	0.458142313
KDM6A.MUT	QS11_ARFGAP	0.009340184	0.821493831
KDM6A.MUT	Rapamycin_mTOR	-0.076024851	0.188376078
KDM6A.MUT	RDEA119_MEK_1_2	0.002664962	0.948409373
KDM6A.MUT	RO_3306_Cdk1	-0.016322711	0.69012761
KDM6A.MUT	Roscovitine_CDK_s	-0.004704817	0.935976709
KDM6A.MUT	S_Trityl_L_cysteine_Eg5	-0.146072683	0.011584218
KDM6A.MUT	Salubrinal_GADD34_PP1C_phosphatase	-0.097784985	0.093100461
KDM6A.MUT	SB_216763_GSKa_b	0.035715181	0.394304279
KDM6A.MUT	SB590885_BRAF	0.03080722	0.45860119
KDM6A.MUT	Shikonin_not_given	0.004180332	0.919155674
KDM6A.MUT	SL_0101_1_RSK_AURKB_PIM3	0.00777816	0.849831359
KDM6A.MUT	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.001100491	0.984881332
KDM6A.MUT	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.131776566	0.022894762
KDM6A.MUT	Temsirolimus_mTOR	0.006718941	0.869651699
KDM6A.MUT	TGX221_PI3K_beta	-0.032262028	0.579077471
KDM6A.MUT	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.045692603	0.269456134
KDM6A.MUT	Tipifarnib_Farnesyl_transferase	-0.059278325	0.151808455
KDM6A.MUT	TW_37_BCL_2_BCL_XL	0.025343262	0.538274911
KDM6A.MUT	Vinblastine_Microtubules	-0.021206657	0.604461108
KDM6A.MUT	Vinorelbine_Microtubules	-0.010973371	0.789902396
KDM6A.MUT	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	-0.080522305	0.048858515
KDM6A.MUT	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	-0.090906488	0.117363147
KDM6A.MUT	VX_702_p38_MAPK	-0.00488173	0.905093981
KDM6A.MUT	WH_4_023_SRC_family_ABL	-0.011857368	0.838481023
KDM6A.MUT	WZ_1_84_BMX	-0.119835103	0.038693066
KDM6A.MUT	X17_AAG_Hsp90	-0.007032111	0.863634184
KDM6A.MUT	X681640_Wee1_Chk1	0.010835049	0.794565076
KDM6A.MUT	XMD8_85_Erk5	-0.131428949	0.023971606
KDM6A.MUT	Z_LLNle_CHO_gamma_secretase	-0.068873648	0.235877223
KDM6A.MUT	ZM_447439_Aurora_B	-0.099362611	0.01667791
KDR.MUT	A_443654_AKT1_2_3	-0.035412606	0.542565418
KDR.MUT	A_770041_Src_family	0.055033557	0.342950263
KDR.MUT	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	-0.004103004	0.920177979
KDR.MUT	ABT_888_PARP1_2	-0.006838339	0.867356566
KDR.MUT	AG_014699_PARP1_2_	-0.037654643	0.360420041
KDR.MUT	AICAR_AMPK_agonist	0.030362227	0.458257956
KDR.MUT	AKT_inhibitor_VIII_AKT1_2	-0.055194328	0.179881471
KDR.MUT	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.073170232	0.073540493
KDR.MUT	AP_24534_Bcr_Abl	0.003271291	0.936693851
KDR.MUT	AS601245_not_given	-0.058024565	0.160673822
KDR.MUT	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.06045092	0.139470448
KDR.MUT	AUY922_HSP90	-0.045727033	0.269095088
KDR.MUT	Axitinib_PDGFR_KIT_VEGFR	-0.011761944	0.773900958
KDR.MUT	AZ628_BRAF	-0.089374671	0.123695914
KDR.MUT	AZD_0530_Src_Abl	-0.061817925	0.284236674
KDR.MUT	AZD_2281_PARP1_2	-0.001367668	0.973353176
KDR.MUT	AZD6244_MEK_1_2	0.05752382	0.168726199
KDR.MUT	AZD6482_PI3K_beta	-0.011801975	0.776885379
KDR.MUT	AZD6482_PI3Kb	-0.055055124	0.180983642
KDR.MUT	AZD7762_Chk_1_2	-0.058399419	0.153427706
KDR.MUT	AZD8055_mTORC1_2	-0.00146164	0.971690533
KDR.MUT	BAY_61_3606_spleen_tyrosine_kinase	0.007420925	0.857733185
KDR.MUT	Bexarotene_Retinioic_acid_X_family_agonist	0.009823891	0.812416945
KDR.MUT	BI_2536_PLK1_2_3	0.037583893	0.517377706
KDR.MUT	BIBW2992_EGFR_HER2	0.025165089	0.538744124
KDR.MUT	Bicalutamide_Androgen_receptor	-0.009965242	0.809769142
KDR.MUT	BIRB_0796_p38_JNK2	-0.044859507	0.273003739
KDR.MUT	Bleomycin_not_given	-0.034277606	0.407531957
KDR.MUT	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.063758389	0.27177409
KDR.MUT	BMS_536924_IGF_1R	-0.008724832	0.880577333
KDR.MUT	BMS_708163_gamma_secretase_complex	-0.013746278	0.738339402
KDR.MUT	BMS_754807_IGF1R	0.016891439	0.683233688
KDR.MUT	Bortezomib_Proteasome	-0.00881321	0.879781216
KDR.MUT	Bosutinib_SRC_ABL_TEC	0.001504435	0.970689635
KDR.MUT	Bryostatin_1_PRKC	-0.011237401	0.786040028
KDR.MUT	BX_795_TBK1_PDK1_IKK_AURKB_C	-0.058693624	0.15205085
KDR.MUT	Camptothecin_DNA_topoisomerase_I	-0.004923604	0.904283795
KDR.MUT	CCT007093_PPM1D	-0.057345582	0.163119133
KDR.MUT	CCT018159_HSP90	0.026213565	0.527236056
KDR.MUT	CEP_701_FLT3_JAK2_NTRK1_RET	0.017095849	0.67626265
KDR.MUT	CGP_082996_CDK4	0.000337263	0.995374217
KDR.MUT	CGP_60474_CDK_1_2_5_7_9	-0.036087131	0.534899371
KDR.MUT	CHIR_99021_GSK3B	-0.032364896	0.431859588
KDR.MUT	CI_1040_MEK_1_2	0.027077519	0.509752184
KDR.MUT	Cisplatin_DNA_crosslinking	-0.064553924	0.11450364
KDR.MUT	CMK_Rsk	0.056322906	0.332561543
KDR.MUT	Cyclopamine_SMO	0.031503243	0.589940301
KDR.MUT	Cytarabine_Inhibits_DNA_synthesis	-0.028447492	0.487103052
KDR.MUT	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.082629413	0.154781324
KDR.MUT	DMOG_Prolyl_4_Hydroxylase	-0.010509891	0.798581556
KDR.MUT	Docetaxel_Microtubules	-0.034875531	0.394193754
KDR.MUT	Doxorubicin_DNA	-0.046292437	0.263213368
KDR.MUT	EHT_1864_Rac_GTPases	-0.015273642	0.710507673
KDR.MUT	Elesclomol_Hsp70	-0.045543341	0.265751964
KDR.MUT	Embelin_XIAP	-0.007703627	0.852374468
KDR.MUT	Epothilone_B_Microtubules	-0.013499016	0.744353465
KDR.MUT	Erlotinib_EGFR	-0.01400199	0.81686878
KDR.MUT	Etoposide_not_given	-0.043222797	0.293753045
KDR.MUT	FH535_not_given	-0.011944155	0.772940831
KDR.MUT	FTI_277_Farnesyl_transferase	-0.116026413	0.004704066
KDR.MUT	GDC_0449_SMO	0.022019453	0.590677777
KDR.MUT	GDC0941_PI3K_class_1	-0.037846596	0.358791726
KDR.MUT	Gefitinib_EGFR	0.019557651	0.632857256
KDR.MUT	Gemcitabine_not_given	-0.060427532	0.144013351
KDR.MUT	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.054299329	0.350251484
KDR.MUT	GSK_1904529A_IGF1R	-0.008834434	0.831009875
KDR.MUT	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	-0.044172172	0.285731213
KDR.MUT	GSK269962A_ROCK	0.045530493	0.433579491
KDR.MUT	GW_441756_Trk_A	-0.031866662	0.436281099
KDR.MUT	GW843682X_PLK1	0.059060403	0.308744058
KDR.MUT	Imatinib_BCR_ABL_KIT_PDGFR	-0.096859102	0.092917607
KDR.MUT	IPA_3_not_given	0.002332291	0.955072304
KDR.MUT	JNJ_26854165_MDM2	-0.031947285	0.437828009
KDR.MUT	JNK_9L_JNK	-0.074822072	0.068880536
KDR.MUT	JNK_Inhibitor_VIII_JNK	-0.056074383	0.170498732
KDR.MUT	JW_7_52_1_mTOR	0.01409396	0.808238897
KDR.MUT	KIN001_135_IKKe	-0.034899329	0.547759235
KDR.MUT	KU_55933_ATM_IC50_13_nM_ATR_10_mM	-0.009072082	0.824934009
KDR.MUT	Lapatinib_EGFR_ERBB2	0.015487971	0.791434785
KDR.MUT	LAQ824_HDAC	-0.033005447	0.425167329
KDR.MUT	Lenalidomide_TNF_alpha	-0.013813446	0.735825356
KDR.MUT	LFM_A13_BTK	0.021980073	0.595412349
KDR.MUT	Methotrexate_Dihydrofolate_reductase_DHFR	0.01490758	0.715773381
KDR.MUT	MG_132_Proteosome	0.052275751	0.368523906
KDR.MUT	Midostaurin_KIT	-0.053384678	0.194601928
KDR.MUT	Mitomycin_C_DNA_crosslinker	-0.05576295	0.17764395
KDR.MUT	MK_2206_AKT1_2	-0.01961205	0.639146724
KDR.MUT	MS_275_HDAC	0.007457332	0.898167048
KDR.MUT	Nilotinib_Bcr_Abl	-0.023338782	0.574510164
KDR.MUT	NSC_87877_SHP1_2	-0.073986849	0.072044152
KDR.MUT	NU_7441_DNAPK	-0.067903162	0.097407543
KDR.MUT	Nutlin_3a_p53_MDM2_interaction	0.042124171	0.303352618
KDR.MUT	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	-0.022899034	0.578174702
KDR.MUT	NVP_TAE684_ALK	0.037209508	0.520160809
KDR.MUT	Obatoclax_Mesylate_BCL2_family	0.013357665	0.746938511
KDR.MUT	OSI_906_IGF1R	0.022828179	0.581288482
KDR.MUT	OSU_03012_PDK1	-0.010389295	0.80183887
KDR.MUT	PAC_1_Caspase_3_activator	-0.019294405	0.641133765
KDR.MUT	Paclitaxel_Microtubules	0.006711409	0.907996257
KDR.MUT	Parthenolide_NFkappaB	0.053020134	0.360923695
KDR.MUT	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.029471673	0.476424509
KDR.MUT	PD_0325901_MEK_1_2	0.006333775	0.877780652
KDR.MUT	PD_0332991_Cdk_4_6	-0.009405035	0.822101873
KDR.MUT	PD_173074_FGFR1_FGFR3	-0.029404859	0.472559619
KDR.MUT	PF_02341066_MET_ALK	-0.054485351	0.346165848
KDR.MUT	PF_4708671_p70_S6KA	0.00034801	0.99325832
KDR.MUT	PF_562271_FAK	-0.001879252	0.96360709
KDR.MUT	PHA_665752_MET	-0.0347106	0.547916231
KDR.MUT	PLX4720_RAF	0.004650071	0.909577926
KDR.MUT	Pyrimethamine_STAT3	-0.040808812	0.482803259
KDR.MUT	QS11_ARFGAP	0.00968254	0.815066888
KDR.MUT	Rapamycin_mTOR	-0.000664455	0.99084056
KDR.MUT	RDEA119_MEK_1_2	-0.005498552	0.89379496
KDR.MUT	RO_3306_Cdk1	-0.051150779	0.211265945
KDR.MUT	Roscovitine_CDK_s	-0.044398849	0.448203983
KDR.MUT	S_Trityl_L_cysteine_Eg5	0.045530493	0.433579491
KDR.MUT	Salubrinal_GADD34_PP1C_phosphatase	0.031684247	0.587166821
KDR.MUT	SB_216763_GSKa_b	-0.048205238	0.25012829
KDR.MUT	SB590885_BRAF	0.019759214	0.634576259
KDR.MUT	Shikonin_not_given	0.012597949	0.759691736
KDR.MUT	SL_0101_1_RSK_AURKB_PIM3	-0.03205094	0.435177285
KDR.MUT	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.097986577	0.090775401
KDR.MUT	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	-0.098818033	0.088593409
KDR.MUT	Temsirolimus_mTOR	-0.032550496	0.426495426
KDR.MUT	TGX221_PI3K_beta	-0.003035366	0.958386506
